,Date,Finish,Length,Length(km),Race_ID,Stage#,Stage_Name,Stage_Type,Start,url
558,2014-04-16,Pobeda,10.0,,212,1,Grand Prix of Adygeya 2014 | Stage 1 (ITT),ITT,Kamenomostskiy,https://www.procyclingstats.com/race/gp-of-adygeya/2014/stage-1
559,2014-04-17,Maykop,171.4,,212,2,Grand Prix of Adygeya 2014 | Stage 2,PRL,Maykop,https://www.procyclingstats.com/race/gp-of-adygeya/2014/stage-2
560,2014-04-18,Maykop,157.0,,212,3,Grand Prix of Adygeya 2014 | Stage 3,PRL,Maykop,https://www.procyclingstats.com/race/gp-of-adygeya/2014/stage-3
561,2014-04-19,Plateau Lago Nagi,123.1,,212,4,Grand Prix of Adygeya 2014 | Stage 4,PRL,Maykop,https://www.procyclingstats.com/race/gp-of-adygeya/2014/stage-4
562,2014-04-20,Maykop,108.0,,212,5,Grand Prix of Adygeya 2014 | Stage 5,PRL,Maykop,https://www.procyclingstats.com/race/gp-of-adygeya/2014/stage-5
563,2014-04-16,Mers les Bains,178.6,,213,0,La Côte Picarde 2014,PRL,Fort Mahon Plage,race/la-cote-picarde-nations-cup/2014
564,2014-04-16,Nouan-le-Fuzelier,183.5,,214,1,Tour du Loir et Cher E Provost 2014 | Stage 1,PRL,Blois,https://www.procyclingstats.com/race/tour-du-loir-et-cher-e.-provost-/2014/stage-1
565,2014-04-17,Villebarou,198.0,,214,2,Tour du Loir et Cher E Provost 2014 | Stage 2,PRL,Montoire,https://www.procyclingstats.com/race/tour-du-loir-et-cher-e.-provost-/2014/stage-2
566,2014-04-18,Vendôme,208.0,,214,3,Tour du Loir et Cher E Provost 2014 | Stage 3,PRL,Savigny,https://www.procyclingstats.com/race/tour-du-loir-et-cher-e.-provost-/2014/stage-3
567,2014-04-19,Angé,165.0,,214,4,Tour du Loir et Cher E Provost 2014 | Stage 4,PRL,Angé,https://www.procyclingstats.com/race/tour-du-loir-et-cher-e.-provost-/2014/stage-4
568,2014-04-20,Blois,97.5,,214,5,Tour du Loir et Cher E Provost 2014 | Stage 5,PRL,Blois,https://www.procyclingstats.com/race/tour-du-loir-et-cher-e.-provost-/2014/stage-5
569,2014-04-17,Denain,197.3,,215,0,GP de Denain Porte du Hainaut 2014,PRL,Denain,race/gp-de-denain/2014
570,2014-04-19,Quimper,185.4,,216,0,Tour du Finistère 2014,PRL,Saint-Evarzec,race/tour-du-finistere/2014
571,2014-04-19,Meerkerk,192.0,,217,0,Arno Wallaard Memorial 2014,PRL,Meerkerk,race/arno-wallaard-memorial/2014
572,2014-04-19,Alleur,181.5,,218,0,Liège - Bastogne - Liège U23 2014,PRL,Bastogne,race/liege-bastogne-liege-u23/2014
573,2014-04-19,Goes,177.2,,219,0,ZLM tour 2014,PRL,Goes,race/zlm-tour/2014
574,2014-04-20,Lannilis,202.9,,220,0,Tro-Bro Léon 2014,PRL,Lannilis,race/tro-bro-leon/2014
575,2014-04-21,Köln,192.6,,221,0,Rund um Köln 2014,PRL,Huckeswagen,race/rund-um-koln/2014
576,2014-04-21,Villa di Villa,154.0,,222,0,Giro del Belvedere 2014,PRL,Villa di Villa,race/circuito-belvedere/2014
577,2014-04-22,Arco,13.4,,223,1,Giro del Trentino 2014 | Stage 1 (TTT),TTT,Riva del Garda,https://www.procyclingstats.com/race/tour-of-the-alps/2014/stage-1
578,2014-04-23,San Giacomo di Brentonico,164.5,,223,2,Giro del Trentino 2014 | Stage 2,PRL,Limone sul Garda,https://www.procyclingstats.com/race/tour-of-the-alps/2014/stage-2
579,2014-04-24,Roncone,184.4,,223,3,Giro del Trentino 2014 | Stage 3,PRL,Mori,https://www.procyclingstats.com/race/tour-of-the-alps/2014/stage-3
580,2014-04-25,Monte Bondone,175.0,,223,4,Giro del Trentino 2014 | Stage 4,PRL,Val Daone,https://www.procyclingstats.com/race/tour-of-the-alps/2014/stage-4
581,2014-04-22,Negrar,179.6,,224,0,G.P. Palio del Recioto 2014,PRL,Negrar,race/gp-palio-del-recioto/2014
582,2014-04-25,Roma,138.0,,225,0,Gran Premio della Liberazione 2014,PRL,Roma,race/gran-premio-della-liberazione/2014
583,2014-04-25,Clisson,152.1,,226,1,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2014 | Stage 1,PRL,Plaimboeuf,https://www.procyclingstats.com/race/le-tour-de-bretagne/2014/stage-1
584,2014-04-26,Mauron,186.4,,226,2,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2014 | Stage 2,PRL,Vay,https://www.procyclingstats.com/race/le-tour-de-bretagne/2014/stage-2
585,2014-04-27,Jugon-les-Lacs,141.4,,226,3,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2014 | Stage 3,PRL,Mauron,https://www.procyclingstats.com/race/le-tour-de-bretagne/2014/stage-3
586,2014-04-28,Fouesnant,189.0,,226,4,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2014 | Stage 4,PRL,Jugon-les-Lacs,https://www.procyclingstats.com/race/le-tour-de-bretagne/2014/stage-4
587,2014-04-29,Radenac,169.9,,226,5,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2014 | Stage 5,PRL,Fouesnant,https://www.procyclingstats.com/race/le-tour-de-bretagne/2014/stage-5
588,2014-04-30,Talensac,155.2,,226,6,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2014 | Stage 6,PRL,Radenac,https://www.procyclingstats.com/race/le-tour-de-bretagne/2014/stage-6
589,2014-05-01,Dinan,150.4,,226,7,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2014 | Stage 7,PRL,Le Hinglé,https://www.procyclingstats.com/race/le-tour-de-bretagne/2014/stage-7
590,2014-04-26,Nieuw Amsterdam,180.0,,227,0,Zuid Oost Drenthe Classic I 2014,PRL,Dalen,race/zodc-zuidenveld-tour/2014
591,2014-04-27,Alanya,141.6,,228,1,Presidential Cycling Tour of Turkey 2014 | Stage 1,PRL,Alanya,https://www.procyclingstats.com/race/tour-of-turkey/2014/stage-1
592,2014-04-28,Kemer,174.6,,228,2,Presidential Cycling Tour of Turkey 2014 | Stage 2,PRL,Alanya,https://www.procyclingstats.com/race/tour-of-turkey/2014/stage-2
593,2014-04-29,Elmali,184.7,,228,3,Presidential Cycling Tour of Turkey 2014 | Stage 3,PRL,Finike,https://www.procyclingstats.com/race/tour-of-turkey/2014/stage-3
594,2014-04-30,Marmaris,125.0,,228,4,Presidential Cycling Tour of Turkey 2014 | Stage 4,PRL,Fethiye,https://www.procyclingstats.com/race/tour-of-turkey/2014/stage-4
595,2014-05-01,Turgutreis,177.3,,228,5,Presidential Cycling Tour of Turkey 2014 | Stage 5,PRL,Marmaris,https://www.procyclingstats.com/race/tour-of-turkey/2014/stage-5
596,2014-05-02,Selcuk,183.1,,228,6,Presidential Cycling Tour of Turkey 2014 | Stage 6,PRL,Bodrum,https://www.procyclingstats.com/race/tour-of-turkey/2014/stage-6
597,2014-05-03,Izmir,136.3,,228,7,Presidential Cycling Tour of Turkey 2014 | Stage 7,PRL,Kusadasi,https://www.procyclingstats.com/race/tour-of-turkey/2014/stage-7
598,2014-05-04,Istanbul,121.0,,228,8,Presidential Cycling Tour of Turkey 2014 | Stage 8,PRL,Istanbul,https://www.procyclingstats.com/race/tour-of-turkey/2014/stage-8
599,2014-04-27,Tours,200.0,,229,0,La Roue Tourangelle Région Centre - Classic Loire Touraine Vignobles & Chateaux 2014,PRL,Noyant de Touraine,race/la-roue-tourangelle/2014
600,2014-04-27,Carrara,167.0,,230,0,Gran Premio Industrie del Marmo 2014,PRL,Carrara,race/gp-industrie-del-marmo/2014
601,2014-04-27,Mantes-la-Jolie,171.9,,231,0,Paris - Mantes-en-Yvelines 2014,PRL,Orgeval,race/paris-mantes-en-yvelines/2014
602,2014-04-27,Melton Mowbray,179.0,,232,0,Rutland - Melton International CiCLE Classic 2014,PRL,Oakham,race/east-midlands-international-cicle-classic/2014
603,2014-04-29,Veszprem,109.0,,233,1,Carpathian Couriers Race U-23 2014 | Stage 1,PRL,Veszprem,https://www.procyclingstats.com/race/carpathia-couriers-paths/2014/stage-1
604,2014-04-30,Povazka Bystrica,154.0,,233,2,Carpathian Couriers Race U-23 2014 | Stage 2,PRL,Nitra,https://www.procyclingstats.com/race/carpathia-couriers-paths/2014/stage-2
605,2014-05-01,Horni Lidec,30.0,,233,3,Carpathian Couriers Race U-23 2014 | Stage 3 (ITT),ITT,Horni Lidec,https://www.procyclingstats.com/race/carpathia-couriers-paths/2014/stage-3
606,2014-05-02,Jabłonka,108.0,,233,4,Carpathian Couriers Race U-23 2014 | Stage 4,PRL,Stara Bystrica,https://www.procyclingstats.com/race/carpathia-couriers-paths/2014/stage-4
607,2014-05-03,Ciężkowice,143.0,,233,5,Carpathian Couriers Race U-23 2014 | Stage 5,PRL,Zapora Niedzica,https://www.procyclingstats.com/race/carpathia-couriers-paths/2014/stage-5
608,2014-05-04,Tarnów,148.0,,233,6,Carpathian Couriers Race U-23 2014 | Stage 6,PRL,Dąbrowa Tarnowska,https://www.procyclingstats.com/race/carpathia-couriers-paths/2014/stage-6
609,2014-05-01,Frankfurt,202.0,,234,0,Rund um den Finanzplatz Eschborn-Frankfurt 2014,PRL,Eschborn,race/Eschborn-Frankfurt/2014
610,2014-05-01,Hooglede-Gits,44.4,,235,0,National Championships Belgium - ITT 2014,PRL,Hooglede-Gits,race/nc-belgium-itt/2014
611,2014-05-01,Moskow,160.0,,236,0,Mayor Cup 2014,PRL,Moskow,race/mayor-cup/2014
612,2014-05-01,Baboszewo,168.8,,237,0,Memorial Andrzeja Trochanowskiego 2014,PRL,Baboszewo,race/memorial-andrzeja-trochanowskiego/2014
613,2014-05-01,Frankfurt,144.0,,238,0,Rund um den Finanzplatz Eschborn-Frankfurt (U23) 2014,PRL,Frankfurt,race/eschborn-frankfurt-u23/2014
614,2014-05-02,Moskow,163.2,,239,0,Memorial of Oleg Dyachenko 2014,PRL,Moskow,race/memorial-of-oleg-dyachenko/2014
615,2014-05-02,Skive,190.0,,240,0,Skive-Løbet 2014,PRL,Skive,race/skive-lobet/2014
616,2014-05-03,Moskow,165.0,,241,0,Grand Prix of Moscow 2014,PRL,Moskow,race/grand-prix-of-moscow/2014
617,2014-05-03,Års,189.5,,242,0,Himmerland Rundt \'Made in Aars\' 2014,PRL,Års,race/himmerland-rundt/2014
618,2014-05-03,Rijssen,202.5,,243,0,Ronde van Overijssel 2014,PRL,Rijssen,race/ronde-van-overijssel2/2014
619,2014-05-04,Abbeville,192.1,,244,0,Grand Prix de la Somme « Conseil Général 80» 2014,PRL,Saint Leger les Domart,race/gp-de-la-somme/2014
620,2014-05-04,Cremona,180.0,,245,0,Circuito del Porto - Trofeo Arvedi 2014,PRL,Cremona,race/circuito-del-porto-trofeo-arvedi/2014
621,2014-05-04,Thisted,180.0,,246,0,Destination Thy 2014,PRL,Thisted,race/destination-thy/2014
622,2014-05-05,Moskow,3.95,,247,1,Five rings of Moscow 2014 | Prologue,RR,Moskow,https://www.procyclingstats.com/race/five-rings-of-moscow/2014/prologue
623,2014-05-06,Moskow,160.0,,247,2,Five rings of Moscow 2014 | Stage 1,PRL,Moskow,https://www.procyclingstats.com/race/five-rings-of-moscow/2014/stage-1
624,2014-05-07,Moskow,165.0,,247,3,Five rings of Moscow 2014 | Stage 2,PRL,Moskow,https://www.procyclingstats.com/race/five-rings-of-moscow/2014/stage-2
625,2014-05-08,Moskow,163.2,,247,4,Five rings of Moscow 2014 | Stage 3,PRL,Moskow,https://www.procyclingstats.com/race/five-rings-of-moscow/2014/stage-3
626,2014-05-09,Moskow,0.0,,247,5,Five rings of Moscow 2014 | Stage 4,PRL,Moskow,https://www.procyclingstats.com/race/five-rings-of-moscow/2014/stage-4
627,2014-05-07,Coudekerque-Branche,163.0,,248,1,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais 2014 | Stage 1,PRL,Dunkerque,https://www.procyclingstats.com/race/4-jours-de-dunkerque/2014/stage-1
628,2014-05-08,Orchies,166.9,,248,2,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais 2014 | Stage 2,PRL,Hazebrouck,https://www.procyclingstats.com/race/4-jours-de-dunkerque/2014/stage-2
629,2014-05-09,Calais,182.0,,248,3,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais 2014 | Stage 3,PRL,Fruges,https://www.procyclingstats.com/race/4-jours-de-dunkerque/2014/stage-3
630,2014-05-10,Licques,189.0,,248,4,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais 2014 | Stage 4,PRL,Ardres,https://www.procyclingstats.com/race/4-jours-de-dunkerque/2014/stage-4
631,2014-05-11,Dunkerque,170.0,,248,5,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais 2014 | Stage 5,PRL,Saint-Pol sur Mer,https://www.procyclingstats.com/race/4-jours-de-dunkerque/2014/stage-5
632,2014-05-07,Sumqayit,154.0,,249,1,Tour d'Azerbaïdjan 2014 | Stage 1,PRL,Baku,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2014/stage-1
633,2014-05-08,Ismayilli,187.0,,249,2,Tour d'Azerbaïdjan 2014 | Stage 2,PRL,Baku,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2014/stage-2
634,2014-05-09,Qabala,180.0,,249,3,Tour d'Azerbaïdjan 2014 | Stage 3,PRL,Qabala,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2014/stage-3
635,2014-05-10,Pirqulu,115.0,,249,4,Tour d'Azerbaïdjan 2014 | Stage 4,PRL,Qabala,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2014/stage-4
636,2014-05-11,Baku,202.0,,249,5,Tour d'Azerbaïdjan 2014 | Stage 5,PRL,Baku,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2014/stage-5
637,2014-05-09,Dzierzoniow,156.7,,250,1,Szlakiem Grodòw Piastowskich 2014 | Stage 1,PRL,Swidnica,https://www.procyclingstats.com/race/szlakiem-grodow-piastowskich/2014/stage-1
638,2014-05-10,Polkowice,161.7,,250,2,Szlakiem Grodòw Piastowskich 2014 | Stage 2,PRL,Złotoryja,https://www.procyclingstats.com/race/szlakiem-grodow-piastowskich/2014/stage-2
639,2014-05-11,Polkowice,30.2,,250,3,Szlakiem Grodòw Piastowskich 2014 | Stage 3 (ITT),ITT,Polkowice,https://www.procyclingstats.com/race/szlakiem-grodow-piastowskich/2014/stage-3
640,2014-05-10,Lyss,169.75,,251,0,Berner Rundfahrt / Tour de Berne 2014,PRL,Lyss,race/berner-rundfahrt-tour-de-berne/2014
641,2014-05-10,Lynnebakka,173.3,,252,0,Hadeland GP 2014,PRL,Brandbu,race/hadeland-gp/2014
642,2014-05-10,Uppsala,194.0,,253,0,Scandinavian Race in Uppsala 2014,PRL,Uppsala,race/scandinavian-race-uppsala/2014
643,2014-05-11,Fleurus,176.5,,254,0,Circuit de Wallonie Ville de Fleurus 2014,PRL,Chatelet,race/circuit-de-wallonie/2014
644,2014-05-11,Søndre Torg,173.9,,255,0,Ringerike GP 2014,PRL,Vestern,race/ringerike-gp/2014
645,2014-05-12,Hoofddorp,4.0,,256,1,Royal Smilde Olympia's Tour 2014 | Prologue,RR,Hoofddorp,https://www.procyclingstats.com/race/olympias-tour/2014/prologue
646,2014-05-13,Gendringen,114.0,,256,2,Royal Smilde Olympia's Tour 2014 | Stage 1,PRL,Ulft,https://www.procyclingstats.com/race/olympias-tour/2014/stage-1
647,2014-05-13,Gendringen,14.7,,256,3,Royal Smilde Olympia's Tour 2014 | Stage 2 (TTT),TTT,Gendringen,https://www.procyclingstats.com/race/olympias-tour/2014/stage-2
648,2014-05-14,Hoorn,170.9,,256,4,Royal Smilde Olympia's Tour 2014 | Stage 3,PRL,Hoorn,https://www.procyclingstats.com/race/olympias-tour/2014/stage-3
649,2014-05-15,Rijswijk,152.4,,256,5,Royal Smilde Olympia's Tour 2014 | Stage 4,PRL,Zoetermeer,https://www.procyclingstats.com/race/olympias-tour/2014/stage-4
650,2014-05-16,Reuver,208.6,,256,6,Royal Smilde Olympia's Tour 2014 | Stage 5,PRL,Reuver,https://www.procyclingstats.com/race/olympias-tour/2014/stage-5
651,2014-05-17,Hoofddorp,186.4,,256,7,Royal Smilde Olympia's Tour 2014 | Stage 6,PRL,Hoofddorp,https://www.procyclingstats.com/race/olympias-tour/2014/stage-6
652,2014-05-13,Wroclaw,170.0,,257,0,Visegrad 4 Bicycle Race - GP Polski Via Odra 2014,PRL,Polkowice,race/visegrad-4-bicycle-race-gp-polski-via-odra/2014
653,2014-05-15,Meyrie,152.9,,258,1,Rhône-Alpes Isère Tour 2014 | Stage 1,PRL,Eclose-Badinières,https://www.procyclingstats.com/race/rhone-alpes-isere-tour/2014/stage-1
654,2014-05-16,Colombier-Saugnieu,174.6,,258,2,Rhône-Alpes Isère Tour 2014 | Stage 2,PRL,Colombier-Saugnieu,https://www.procyclingstats.com/race/rhone-alpes-isere-tour/2014/stage-2
655,2014-05-17,Saint-Maurice-l'Exil,184.7,,258,3,Rhône-Alpes Isère Tour 2014 | Stage 3,PRL,Saint-Maurice-l'Exil,https://www.procyclingstats.com/race/rhone-alpes-isere-tour/2014/stage-3
656,2014-05-18,Charvieu-Chavagneux,179.2,,258,4,Rhône-Alpes Isère Tour 2014 | Stage 4,PRL,Charvieu-Chavagneux,https://www.procyclingstats.com/race/rhone-alpes-isere-tour/2014/stage-4
657,2014-05-15,Brno,183.5,,259,0,Visegrad 4 Bicycle Race - GP Czech Republic 2014,PRL,Frýdek-Místek,race/gp-czech-republic/2014
658,2014-05-16,Estrées-Saint-Denis,191.0,,260,1,Tour de Picardie 2014 | Stage 1,PRL,Fort-Mahon,https://www.procyclingstats.com/race/60th-tour-de-picardie/2014/stage-1
659,2014-05-17,Craonne,176.5,,260,2,Tour de Picardie 2014 | Stage 2,PRL,Mouy,https://www.procyclingstats.com/race/60th-tour-de-picardie/2014/stage-2
660,2014-05-18,Bray-sur-Somme,170.5,,260,3,Tour de Picardie 2014 | Stage 3,PRL,Cap’Aisne-Chamouille,https://www.procyclingstats.com/race/60th-tour-de-picardie/2014/stage-3
661,2014-05-16,Zamora,161.4,,261,1,Vuelta a Castilla y Leon 2014 | Stage 1,PRL,Ciudad Rodrigo,https://www.procyclingstats.com/race/vuelta-a-castilla-y-leon/2014/stage-1
662,2014-05-17,Alto de Lubián,179.2,,261,2,Vuelta a Castilla y Leon 2014 | Stage 2,PRL,Zamora,https://www.procyclingstats.com/race/vuelta-a-castilla-y-leon/2014/stage-2
663,2014-05-18,Bembibre,164.6,,261,3,Vuelta a Castilla y Leon 2014 | Stage 3,PRL,Lubián,https://www.procyclingstats.com/race/vuelta-a-castilla-y-leon/2014/stage-3
664,2014-05-16,Devin,147.0,,262,0,Visegrad 4 Bicycle Race - GP Slovakia 2014,PRL,Bratislava,race/visegrad-4-bicycle-race-gp-slovakia/2014
665,2014-05-17,Les Deux-Acren,181.4,,263,0,Grand Prix Criquielion 2014,PRL,Boussu,race/grand-prix-criquielion/2014
666,2014-05-17,Visegrad,158.0,,264,0,Visegrad 4 Bicycle Race - GP Hungary 2014,PRL,Györ,race/visegrad-4-bicycle-race-gp-hungary/2014
667,2014-05-18,Berlin,175.1,,265,0,Garmin Velothon Berlin 2014,PRL,Berlin,race/prorace-berlin/2014
668,2014-05-18,Roscommon,149.8,,266,1,An Post Ras 2014 | Stage 1,PRL,Dunboyne,https://www.procyclingstats.com/race/fbd-insurance-ras/2014/stage-1
669,2014-05-19,Lisdoonvarna,159.2,,266,2,An Post Ras 2014 | Stage 2,PRL,Roscommon,https://www.procyclingstats.com/race/fbd-insurance-ras/2014/stage-2
670,2014-05-20,Charleville,154.2,,266,3,An Post Ras 2014 | Stage 3,PRL,Lisdoonvarna,https://www.procyclingstats.com/race/fbd-insurance-ras/2014/stage-3
671,2014-05-21,Cahirciveen,183.6,,266,4,An Post Ras 2014 | Stage 4,PRL,Charleville,https://www.procyclingstats.com/race/fbd-insurance-ras/2014/stage-4
672,2014-05-22,Clonakilty,168.9,,266,5,An Post Ras 2014 | Stage 5,PRL,Cahirciveen,https://www.procyclingstats.com/race/fbd-insurance-ras/2014/stage-5
673,2014-05-23,Carrick on Suir,167.9,,266,6,An Post Ras 2014 | Stage 6,PRL,Clonakilty,https://www.procyclingstats.com/race/fbd-insurance-ras/2014/stage-6
674,2014-05-24,Baltinglass,147.7,,266,7,An Post Ras 2014 | Stage 7,PRL,Carrick on Suir,https://www.procyclingstats.com/race/fbd-insurance-ras/2014/stage-7
675,2014-05-25,Skerries,134.3,,266,8,An Post Ras 2014 | Stage 8,PRL,Newbridge,https://www.procyclingstats.com/race/fbd-insurance-ras/2014/stage-8
676,2014-05-21,Larvik,148.0,,267,1,Uno-X Tour of Norway 2014 | Stage 1,PRL,Larvik,https://www.procyclingstats.com/race/tour-of-norway/2014/stage-1
677,2014-05-22,Sarpsborg,195.0,,267,2,Uno-X Tour of Norway 2014 | Stage 2,PRL,Drøbak,https://www.procyclingstats.com/race/tour-of-norway/2014/stage-2
678,2014-05-23,Budor,181.0,,267,3,Uno-X Tour of Norway 2014 | Stage 3,PRL,Årnes,https://www.procyclingstats.com/race/tour-of-norway/2014/stage-3
679,2014-05-24,Lillehammer,195.0,,267,4,Uno-X Tour of Norway 2014 | Stage 4,PRL,Brumunddal,https://www.procyclingstats.com/race/tour-of-norway/2014/stage-4
680,2014-05-25,Hønefoss (Eggemoen),0.0,,267,5,Uno-X Tour of Norway 2014 | Stage 5,PRL,Gjøvik,https://www.procyclingstats.com/race/tour-of-norway/2014/stage-5
681,2014-05-22,Goulier-Neige,160.5,,268,1,Ronde de l\'Isard 2014 | Stage 1,PRL,St-Girons,https://www.procyclingstats.com/race/ronde-de-l-isard/2014/stage-1
682,2014-05-23,Bagneres de Luchon,142.9,,268,2,Ronde de l\'Isard 2014 | Stage 2,PRL,Muret,https://www.procyclingstats.com/race/ronde-de-l-isard/2014/stage-2
683,2014-05-24,Boulogne sur Gesse,82.1,,268,3,Ronde de l\'Isard 2014 | Stage 3a,PRL,Boulogne sur Gesse,https://www.procyclingstats.com/race/ronde-de-l-isard/2014/stage-3a
684,2014-05-24,Boulogne sur Gesse,17.7,,268,4,Ronde de l\'Isard 2014 | Stage 3b (TTT),TTT,Boulogne sur Gesse,https://www.procyclingstats.com/race/ronde-de-l-isard/2014/stage-3b
685,2014-05-25,St-Girons,130.4,,268,5,Ronde de l\'Isard 2014 | Stage 4,PRL,Foix,https://www.procyclingstats.com/race/ronde-de-l-isard/2014/stage-4
686,2014-05-23,Arras,28.1,,269,1,Paris-Arras Tour 2014 | Stage 1 (TTT),TTT,Lens,https://www.procyclingstats.com/race/paris-arras-tour/2014/stage-1
687,2014-05-24,Beaurains,170.0,,269,2,Paris-Arras Tour 2014 | Stage 2,PRL,Margny-lès-Compiègne,https://www.procyclingstats.com/race/paris-arras-tour/2014/stage-2
688,2014-05-25,Arras,170.0,,269,3,Paris-Arras Tour 2014 | Stage 3,PRL,Arras,https://www.procyclingstats.com/race/paris-arras-tour/2014/stage-3
689,2014-05-24,Antwerpen,195.0,,270,1,World Ports Classic 2014 | Stage 1,PRL,Rotterdam,https://www.procyclingstats.com/race/world-ports-classic/2014/stage-1
690,2014-05-25,Rotterdam,159.0,,270,2,World Ports Classic 2014 | Stage 2,PRL,Antwerpen,https://www.procyclingstats.com/race/world-ports-classic/2014/stage-2
691,2014-05-25,Veldhoven,0.0,,271,0,Simac Omloop der Kempen 2014,PRL,Veldhoven,race/omloop-der-kempen/2014
692,2014-05-28,Buggenhout,173.6,,272,1,Baloise Belgium Tour 2014 | Stage 1,PRL,Lochristi,https://www.procyclingstats.com/race/tour-of-belgium/2014/stage-1
693,2014-05-29,Knokke-Heist,170.4,,272,2,Baloise Belgium Tour 2014 | Stage 2,PRL,Lierde,https://www.procyclingstats.com/race/tour-of-belgium/2014/stage-2
694,2014-05-30,Diksmuide,16.7,,272,3,Baloise Belgium Tour 2014 | Stage 3 (ITT),ITT,Diksmuide,https://www.procyclingstats.com/race/tour-of-belgium/2014/stage-3
695,2014-05-31,Lac de l'Eau d'Heure,184.0,,272,4,Baloise Belgium Tour 2014 | Stage 4,PRL,Lac de l'Eau d'Heure,https://www.procyclingstats.com/race/tour-of-belgium/2014/stage-4
