,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
198,La Tropicale Amissa Bongo 2017  Stage 1,2017-02-27,RR,Moanda,Akiéni,14,1,race/la-tropicale-amissa-bongo/2017/stage-1,147.0
199,La Tropicale Amissa Bongo 2017  Stage 2,2017-02-28,RR,Leconi,Franceville,14,2,race/la-tropicale-amissa-bongo/2017/stage-2,98.0
200,La Tropicale Amissa Bongo 2017  Stage 3,2017-03-01,RR,Mounana,Koulamoutou,14,3,race/la-tropicale-amissa-bongo/2017/stage-3,157.0
201,La Tropicale Amissa Bongo 2017  Stage 4,2017-03-02,RR,Fougamou,Lambaréné,14,4,race/la-tropicale-amissa-bongo/2017/stage-4,110.0
202,La Tropicale Amissa Bongo 2017  Stage 5,2017-03-03,RR,Lambaréné,Kango,14,5,race/la-tropicale-amissa-bongo/2017/stage-5,140.0
203,La Tropicale Amissa Bongo 2017  Stage 6,2017-03-04,RR,Akanda (Cap Estérias),Libreville,14,6,race/la-tropicale-amissa-bongo/2017/stage-6,132.6
204,La Tropicale Amissa Bongo 2017  Stage 7,2017-03-05,RR,Owendo,Libreville,14,7,race/la-tropicale-amissa-bongo/2017/stage-7,137.5
205,Tour du Cameroun 2017  Stage 1,2017-03-11,RR,Yaoundé,Bafia,15,1,race/tour-du-cameroun/2017/stage-1,121.0
206,Tour du Cameroun 2017  Stage 2,2017-03-12,RR,Bafoussam,Bafoussam,15,2,race/tour-du-cameroun/2017/stage-2,101.0
207,Tour du Cameroun 2017  Stage 3,2017-03-13,RR,Mbanga,Limbé,15,3,race/tour-du-cameroun/2017/stage-3,101.0
208,Tour du Cameroun 2017  Stage 4,2017-03-14,RR,Limbé,Kumba,15,4,race/tour-du-cameroun/2017/stage-4,98.0
209,Tour du Cameroun 2017  Stage 5,2017-03-15,RR,Douala,Douala,15,5,race/tour-du-cameroun/2017/stage-5,108.0
210,Tour du Cameroun 2017  Stage 6,2017-03-16,RR,Douala,Kribi,15,6,race/tour-du-cameroun/2017/stage-6,157.0
211,Tour du Cameroun 2017  Stage 7,2017-03-18,RR,Boumnyebel,Mbalmayo,15,7,race/tour-du-cameroun/2017/stage-7,119.0
212,Tour du Cameroun 2017  Stage 8,2017-03-19,RR,Ebolowa,Yaoundé,15,8,race/tour-du-cameroun/2017/stage-8,151.7
213,Tour du Maroc 2017  Stage 1,2017-04-07,RR,Benslimane,Kènitra,16,1,race/tour-du-maroc/2017/stage-1,148.7
214,Tour du Maroc 2017  Stage 2,2017-04-08,RR,Kènitra,Larache,16,2,race/tour-du-maroc/2017/stage-2,146.0
215,Tour du Maroc 2017  Stage 3,2017-04-09,RR,Tanger,Martil,16,3,race/tour-du-maroc/2017/stage-3,145.1
216,Tour du Maroc 2017  Stage 4,2017-04-10,RR,Oued Laou,El Hoceima,16,4,race/tour-du-maroc/2017/stage-4,191.5
217,Tour du Maroc 2017  Stage 5,2017-04-11,RR,El Hoceima,Nador,16,5,race/tour-du-maroc/2017/stage-5,155.0
218,Tour du Maroc 2017  Stage 6,2017-04-12,RR,Nador,Oujda,16,6,race/tour-du-maroc/2017/stage-6,161.0
219,Tour du Maroc 2017  Stage 7,2017-04-13,RR,Guercif,Fès,16,7,race/tour-du-maroc/2017/stage-7,184.5
220,Tour du Maroc 2017  Stage 8,2017-04-14,RR,Fès,Meknès,16,8,race/tour-du-maroc/2017/stage-8,148.5
221,Tour du Maroc 2017  Stage 9,2017-04-15,RR,Meknès,Rabat,16,9,race/tour-du-maroc/2017/stage-9,138.2
222,Tour du Maroc 2017  Stage 10,2017-04-16,RR,Rabat,Casablanca,16,10,race/tour-du-maroc/2017/stage-10,120.0
223,Fenkil Northern Red Sea Challenge 2017,2017-04-15,RR,Foro,Ghindae,17,0,race/fenkil-northen-red-sea-challenge/2017,110.84
224,Massawa Circuit 2017,2017-04-16,RR,Massawa,Massawa,18,0,race/massawa-circuit/2017,121.2
225,Tour Eritrea 2017  Stage 1,2017-04-18,RR,Dbarwa,Keren,19,1,race/tour-eritrea/2017/stage-1,124.75
226,Tour Eritrea 2017  Stage 2,2017-04-19,RR,Hagaz,Asmara,19,2,race/tour-eritrea/2017/stage-2,117.16
227,Tour Eritrea 2017  Stage 3,2017-04-20,RR,Dekemhare,Mendefera,19,3,race/tour-eritrea/2017/stage-3,85.06
228,Tour Eritrea 2017  Stage 4,2017-04-21,RR,Mendefera,Massawa,19,4,race/tour-eritrea/2017/stage-4,169.94
229,Tour Eritrea 2017  Stage 5,2017-04-22,RR,Massawa,Asmara,19,5,race/tour-eritrea/2017/stage-5,107.79
230,Tour du Senegal 2017  Stage 1,2017-04-22,RR,Dakar,Thiès,20,1,race/tour-du-senegal/2017/stage-1,144.0
231,Tour du Senegal 2017  Stage 2,2017-04-23,RR,Thiès,Saint-Louis,20,2,race/tour-du-senegal/2017/stage-2,182.5
232,Tour du Senegal 2017  Stage 3,2017-04-24,RR,Saint-Louis,Pire,20,3,race/tour-du-senegal/2017/stage-3,150.0
233,Tour du Senegal 2017  Stage 4,2017-04-25,RR,Thiès,Thiès,20,4,race/tour-du-senegal/2017/stage-4,88.0
234,Tour du Senegal 2017  Stage 5,2017-04-26,RR,Thiénaba,Kaolack,20,5,race/tour-du-senegal/2017/stage-5,134.0
235,Tour du Senegal 2017  Stage 6,2017-04-27,RR,Kaolack,Joal,20,6,race/tour-du-senegal/2017/stage-6,142.5
236,Tour du Senegal 2017  Stage 7,2017-04-28,RR,Somone,Ngaparou,20,7,race/tour-du-senegal/2017/stage-7,150.0
237,Tour du Senegal 2017  Stage 8,2017-04-29,RR,Dakar,Dakar,20,8,race/tour-du-senegal/2017/stage-8,91.0
238,Asmara Circuit 2017,2017-04-23,RR,Asmara,Asmara,21,0,race/circuit-of-asmara/2017,125.4
239,Tour de Tunisie 2017  Stage 1,2017-05-10,RR,Tunis,Bizerte,22,1,race/tour-de-tunisie/2017/stage-1,130.0
240,Tour de Tunisie 2017  Stage 2,2017-05-11,RR,Bizerte,Tabarka,22,2,race/tour-de-tunisie/2017/stage-2,170.5
241,Tour de Tunisie 2017  Stage 3,2017-05-12,RR,Tabarka,Le Kef,22,3,race/tour-de-tunisie/2017/stage-3,153.0
242,Tour de Tunisie 2017  Stage 4,2017-05-13,RR,Le Kef,Kairouan,22,4,race/tour-de-tunisie/2017/stage-4,175.0
243,Tour de Tunisie 2017  Stage 5,2017-05-14,RR,Kairouan,Sousse,22,5,race/tour-de-tunisie/2017/stage-5,180.0
244,National Championships Morocco - ITT 2017,2017-05-19,RR,Start,Finish,23,0,race/nc-morocco-itt/2017,31.0
245,National Championships Morocco U23 - ITT 2017,2017-05-19,RR,Benslimane,Benslimane,24,0,race/nc-morocco-u23-itt/2017,0.0
246,National Championships Morocco - Road Race 2017,2017-05-20,RR,Benslimane,Benslimane,25,0,race/nc-morocco/2017/,0.0
247,National Championships Morocco U23 - Road Race 2017,2017-05-20,RR,Benslimane,Benslimane,26,0,race/nc-morocco-u23/2017,0.0
248,National Championships Morocco WE - Road Race 2017,2017-05-21,RR,Benslimane,Benslimane,27,0,race/nc-morocco-we/2017,0.0
249,National Championships Tunisia - Road Race 2017,2017-05-21,RR,Start,Finish,28,0,race/nc-tunisia/2017,0.0
250,National Championships Angola - Road Race 2017,2017-06-18,RR,Start,Finish,29,0,race/nc-angola/2017,140.0
251,National Championships Burkina Faso U23 - Road Race 2017,2017-06-18,RR,Start,Finish,30,0,race/national-championships-burkina-faso-u23-road-race/2017/,0.0
252,National Championships Mauritius - ITT 2017,2017-06-18,RR,Ripailles,Valentina,31,0,race/nc-mauritius-itt/2017,18.2
253,National Championships Tunisia - ITT 2017,2017-06-20,RR,Start,Finish,32,0,race/nc-tunisia-itt/2017,0.0
254,National Championships Eritrea - ITT 2017,2017-06-23,RR,Start,Finish,33,0,race/nc-eritrea-itt/2017,0.0
255,National Championships Ethiopia - ITT 2017,2017-06-23,RR,Start,Finish,34,0,race/nc-ethiopia-itt/2017,40.0
256,National Championships Ethiopia - Road Race 2017,2017-06-24,RR,Start,Finish,35,0,race/nc-ethiopia/2017,140.0
257,National Championships Rwanda - ITT 2017,2017-06-24,RR,Bugesera,Bugesera,36,0,race/nc-rwanda-itt/2017,41.8
258,National Championships Eritrea - Road Race 2017,2017-06-25,RR,Start,Finish,37,0,race/nc-eritrea/2017,152.0
259,National Championships Mauritius - Road Race 2017,2017-06-25,RR,Curepipe,Curepipe,38,0,race/nc-mauritius/2017,120.0
260,National Championships Rwanda - Road Race 2017,2017-06-25,RR,Ngoma,Kigali,39,0,race/nc-rwanda/2017,187.0
261,National Championships Zimbabwe - ITT 2017,2017-06-30,RR,Start,Finish,40,0,race/nc-zimbabwe-itt/2017,0.0
262,National Championships Zimbabwe U23 - ITT 2017,2017-06-30,RR,Start,Finish,41,0,race/national-championships-zimbabwe-u23-itt/2017,0.0
263,National Championships Zimbabwe - Road Race 2017,2017-07-02,RR,Start,Finish,42,0,race/nc-zimbabwe/2017,0.0
264,National Championships Zimbabwe U23 - Road Race 2017,2017-07-02,RR,Start,Finish,43,0,race/national-championships-zimbabwe-u23-road-race/2017,0.0
265,National Championships Uganda - Road Race 2017,2017-07-09,RR,Start,Finish,44,0,race/nc-uganda/2017,0.0
266,National Championships Algeria - ITT 2017,2017-07-24,RR,Start,Finish,45,0,race/nc-algeria-itt/2017,0.0
267,National Championships Algeria U23 - ITT 2017,2017-07-24,RR,Start,Finish,46,0,race/nc-algeria-u23-itt/2017,0.0
268,National Championships Algeria - Road Race 2017,2017-07-26,RR,Start,Finish,47,0,race/nc-algeria/2017,0.0
269,National Championships Algeria U23 - Road Race 2017,2017-07-26,RR,Start,Finish,48,0,race/nc-algeria-u23/2017,0.0
270,Tour Meles Zenawi for Green Development 2017  Stage 1,2017-08-28,RR,Wondo,Hawassa,49,1,race/tour-ethiopian-meles-zenawi/2017/stage-1,120.0
271,Tour Meles Zenawi for Green Development 2017  Stage 2,2017-08-29,RR,Alaba,Wolayita Sodo,49,2,race/tour-ethiopian-meles-zenawi/2017/stage-2,90.0
272,Tour Meles Zenawi for Green Development 2017  Stage 3,2017-08-30,RR,Wolayita Sodo,Arbaminch,49,3,race/tour-ethiopian-meles-zenawi/2017/stage-3,117.0
273,Tour Meles Zenawi for Green Development 2017  Stage 4,2017-08-31,RR,Arbaminch,Wolayita Sodo,49,4,race/tour-ethiopian-meles-zenawi/2017/stage-4,122.0
274,Tour Meles Zenawi for Green Development 2017  Stage 5,2017-09-02,RR,Addis Abeba,Addis Abeba,49,5,race/tour-ethiopian-meles-zenawi/2017/stage-5,114.0
275,Tour de Côte d'Ivoire-Tour de la Réconciliation 2017  Stage 1,2017-09-10,RR,Korhogo,Korhogo,50,1,race/tour-de-cote-d-ivoire/2017/stage-1,70.8
276,Tour de Côte d'Ivoire-Tour de la Réconciliation 2017  Stage 2,2017-09-11,RR,Katiola,Bouaké,50,2,race/tour-de-cote-d-ivoire/2017/stage-2,0.0
277,Tour de Côte d'Ivoire-Tour de la Réconciliation 2017  Stage 3 (ITT),2017-09-12,ITT,Assékro,Béoumi ,50,3,race/tour-de-cote-d-ivoire/2017/stage-3,19.6
278,Tour de Côte d'Ivoire-Tour de la Réconciliation 2017  Stage 4,2017-09-13,RR,Ananda,Daoukro,50,4,race/tour-de-cote-d-ivoire/2017/stage-4,129.4
279,Tour de Côte d'Ivoire-Tour de la Réconciliation 2017  Stage 5,2017-09-14,RR,Akoupe,Niable,50,5,race/tour-de-cote-d-ivoire/2017/stage-5,95.1
280,Tour de Côte d'Ivoire-Tour de la Réconciliation 2017  Stage 6,2017-09-15,RR,Abengourou,Abengourou,50,6,race/tour-de-cote-d-ivoire/2017/stage-6,112.0
281,Tour de Côte d'Ivoire-Tour de la Réconciliation 2017  Stage 7,2017-09-16,RR,Abengourou,Adzope,50,7,race/tour-de-cote-d-ivoire/2017/stage-7,107.8
282,Grand Prix Chantal Biya 2017  Stage 1,2017-10-12,RR,Yaounde,Ayos,51,1,race/grand-prix-chantal-biya/2017/stage-1,125.0
283,Grand Prix Chantal Biya 2017  Stage 2,2017-10-13,RR,Yaounde,Ebolowa,51,2,race/grand-prix-chantal-biya/2017/stage-2,151.3
284,Grand Prix Chantal Biya 2017  Stage 3,2017-10-14,RR,Zoetele,Meyomessala,51,3,race/grand-prix-chantal-biya/2017/stage-3,134.0
285,Grand Prix Chantal Biya 2017  Stage 4,2017-10-15,RR,Sangmelina,Yaounde,51,4,race/grand-prix-chantal-biya/2017/stage-4,165.0
286,Tour du Faso 2017  Stage 1,2017-10-27,RR,Koulbila,Tenkodogo,52,1,race/tour-du-faso/2017/stage-1,139.0
287,Tour du Faso 2017  Stage 2,2017-10-28,RR,Garango,Zorgho,52,2,race/tour-du-faso/2017/stage-2,95.0
288,Tour du Faso 2017  Stage 3,2017-10-29,RR,Bousse,Ouahigouya,52,3,race/tour-du-faso/2017/stage-3,130.0
289,Tour du Faso 2017  Stage 4,2017-10-30,RR,Yako,Ziniare,52,4,race/tour-du-faso/2017/stage-4,143.0
290,Tour du Faso 2017  Stage 5,2017-10-31,RR,Kokologho,Boromo,52,5,race/tour-du-faso/2017/stage-5,136.0
291,Tour du Faso 2017  Stage 6,2017-11-01,RR,Dano,Gaoua,52,6,race/tour-du-faso/2017/stage-6,113.0
292,Tour du Faso 2017  Stage 7,2017-11-02,RR,Banfora,Bobo Dioulasso,52,7,race/tour-du-faso/2017/stage-7,120.0
293,Tour du Faso 2017  Stage 8,2017-11-03,RR,Bobo Dioulasso,Dedougou,52,8,race/tour-du-faso/2017/stage-8,171.6
294,Tour du Faso 2017  Stage 9,2017-11-04,RR,Dedougou,Koudougou,52,9,race/tour-du-faso/2017/stage-9,131.0
295,Tour du Faso 2017  Stage 10,2017-11-05,RR,Korsimoro,Ouagadougou,52,10,race/tour-du-faso/2017/stage-10,110.7
296,Tour of Rwanda 2017  Prologue,2017-11-12,Prologue,Kigali, Kigali ,53,1,race/tour-of-rwanda/2017/prologue,3.3
297,Tour of Rwanda 2017  Stage 1,2017-11-13,RR,Kigali,Huye ,53,2,race/tour-of-rwanda/2017/stage-1,120.3
298,Tour of Rwanda 2017  Stage 2,2017-11-14,RR,Nyanza,Rubavu,53,3,race/tour-of-rwanda/2017/stage-2,180.6
299,Tour of Rwanda 2017  Stage 3,2017-11-15,RR,Rubavu,Musanze,53,4,race/tour-of-rwanda/2017/stage-3,97.1
300,Tour of Rwanda 2017  Stage 4,2017-11-16,RR,Musanze,Nyamata,53,5,race/tour-of-rwanda/2017/stage-4,120.5
301,Tour of Rwanda 2017  Stage 5,2017-11-17,RR,Nyamata,Rwamagana,53,6,race/tour-of-rwanda/2017/stage-5,93.2
302,Tour of Rwanda 2017  Stage 6,2017-11-18,RR,Kayonza,Kigali ,53,7,race/tour-of-rwanda/2017/stage-6,86.0
303,Tour of Rwanda 2017  Stage 7,2017-11-19,RR,Kigali, Kigali ,53,8,race/tour-of-rwanda/2017/stage-7,120.0
304,National Championships Benin - Road Race 2017,2017-12-17,RR,Start,Finish,54,0,race/nc-benin/2017,80.0
305,Dubai Tour 2017  Stage 1,2017-01-31,RR,Dubai,Dubai,0,1,race/dubai-tour/2017/stage-1,181.0
306,Dubai Tour 2017  Stage 2,2017-02-01,RR,Dubai,Ras al Khaimah,0,2,race/dubai-tour/2017/stage-2,188.0
307,Dubai Tour 2017  Stage 3,2017-02-02,RR,Dubai,Al Aqah,0,3,race/dubai-tour/2017/stage-3,200.0
308,Dubai Tour 2017  Stage 4,2017-02-03,RR,Dubai,Hatta Dam,0,4,race/dubai-tour/2017/stage-4,109.0
309,Dubai Tour 2017  Stage 5,2017-02-04,RR,Dubai,Dubai,0,5,race/dubai-tour/2017/stage-5,124.0
310,Tour of Oman 2017  Stage 1,2017-02-14,RR,Al Sawadi Beach,Naseem Park,1,1,race/tour-of-oman/2017/stage-1,176.5
311,Tour of Oman 2017  Stage 2,2017-02-15,RR,Nakhal,Al Bustan,1,2,race/tour-of-oman/2017/stage-2,142.0
312,Tour of Oman 2017  Stage 3,2017-02-16,RR,Sultan Qaboos University,Quriyat ,1,3,race/tour-of-oman/2017/stage-3,162.0
313,Tour of Oman 2017  Stage 4,2017-02-17,RR,Yiti (Al Sifah),Ministry of Tourism,1,4,race/tour-of-oman/2017/stage-4,118.0
314,Tour of Oman 2017  Stage 5,2017-02-18,RR,Samail,Jebel Akhdar (Green Mountain),1,5,race/tour-of-oman/2017/stage-5,152.5
315,Tour of Oman 2017  Stage 6,2017-02-19,RR,The Wave,Muttrah Corniche,1,6,race/tour-of-oman/2017/stage-6,130.5
316,Le Tour de Filipinas 2017  Stage 1,2017-02-18,RR,Legazpi,Sorsogon,2,1,race/le-tour-de-filipinas/2017/stage-1,164.5
317,Le Tour de Filipinas 2017  Stage 2,2017-02-19,RR,Sorsogon,Naga,2,2,race/le-tour-de-filipinas/2017/stage-2,177.35
318,Le Tour de Filipinas 2017  Stage 3,2017-02-20,RR,Naga,Daet,2,3,race/le-tour-de-filipinas/2017/stage-3,177.35
319,Le Tour de Filipinas 2017  Stage 4,2017-02-21,RR,Daet,Lucena,2,4,race/le-tour-de-filipinas/2017/stage-4,207.35
320,Le Tour de Langkawi 2017  Stage 1,2017-02-22,RR,Kuala Berang,Kuala Terengganu,3,1,race/tour-de-langkawi/2017/stage-1,124.8
321,Le Tour de Langkawi 2017  Stage 2,2017-02-23,RR,Jerteh,Gerik,3,2,race/tour-de-langkawi/2017/stage-2,208.1
322,Le Tour de Langkawi 2017  Stage 3,2017-02-24,RR,Serdang,Pantai Remis,3,3,race/tour-de-langkawi/2017/stage-3,118.0
323,Le Tour de Langkawi 2017  Stage 4,2017-02-25,RR,Seri Manjung,Cameron Highlands,3,4,race/tour-de-langkawi/2017/stage-4,174.4
324,Le Tour de Langkawi 2017  Stage 5,2017-02-26,RR,Meru Raya, Kuala Kubu Bharu ,3,5,race/tour-de-langkawi/2017/stage-5,151.5
325,Le Tour de Langkawi 2017  Stage 6,2017-02-27,RR,Senawang,Muar,3,6,race/tour-de-langkawi/2017/stage-6,176.3
326,Le Tour de Langkawi 2017  Stage 7,2017-02-28,RR,Melaka,Rembau,3,7,race/tour-de-langkawi/2017/stage-7,148.1
327,Le Tour de Langkawi 2017  Stage 8,2017-03-01,RR,Setiawangsa,Putrajaya,3,8,race/tour-de-langkawi/2017/stage-8,121.0
328,Asian Cycling Championships - TTT 2017,2017-02-25,RR,Bahrain,Bahrain,4,0,race/asian-continental-championships-ttt/2017,38.4
329,Asian Cycling Championships - ITT 2017,2017-02-27,RR,Bahrain,Bahrain,5,0,race/asian-cycling-championships-itt/2017,38.4
330,Asian Cycling Championships U23 - ITT 2017,2017-02-27,RR,Bahrain,Bahrain,6,0,race/asian-cycling-championships-itt-we2/2017,25.6
331,Asian Cycling Championships U23 - Road Race 2017,2017-03-01,RR,Bahrain,Bahrain,7,0,race/asian-championships-mu/2017,115.2
332,Asian Cycling Championships - Road Race 2017,2017-03-02,RR,Bahrain,Bahrain,8,0,race/asian-championships/2017,153.6
333,Tour de Taiwan 2017  Stage 1,2017-03-26,RR,Taipei,Taipei,9,1,race/tour-de-taiwan/2017/stage-1,83.2
334,Tour de Taiwan 2017  Stage 2,2017-03-27,RR,Taipei,Taipei,9,2,race/tour-de-taiwan/2017/stage-2,114.7
335,Tour de Taiwan 2017  Stage 3,2017-03-28,RR,Taoyuan, Taoyuan ,9,3,race/tour-de-taiwan/2017/stage-3,118.9
336,Tour de Taiwan 2017  Stage 4,2017-03-29,RR,Nantou, Nantou ,9,4,race/tour-de-taiwan/2017/stage-4,166.6
337,Tour de Taiwan 2017  Stage 5,2017-03-30,RR,Pingtung,Pingtung,9,5,race/tour-de-taiwan/2017/stage-5,198.8
338,Tour de Tochigi 2017  Stage 1,2017-03-31,RR,Nikko,Ashikaga,10,1,race/tour-de-tochigi/2017/stage-1,115.0
339,Tour de Tochigi 2017  Stage 2,2017-04-01,RR,Motegi,Nasu,10,2,race/tour-de-tochigi/2017/stage-2,102.0
340,Tour de Tochigi 2017  Stage 3,2017-04-02,RR,Yaita,Utsunomiya,10,3,race/tour-de-tochigi/2017/stage-3,99.6
341,National Championships United Arab Emirates - ITT 2017,2017-04-01,RR,Start,Finish,11,0,race/nc-united-arab-emirates-itt/2017,30.0
342,The Princess Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2017  Stage 1,2017-04-01,RR,Bangkok,Chainat,12,1,race/tour-of-thailand/2017/stage-1,193.4
343,The Princess Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2017  Stage 2,2017-04-02,RR,Chainat,Phitsanulok,12,2,race/tour-of-thailand/2017/stage-2,190.0
344,The Princess Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2017  Stage 3,2017-04-03,RR,Phitsanulok,Uttaradit,12,3,race/tour-of-thailand/2017/stage-3,111.0
345,The Princess Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2017  Stage 4,2017-04-04,RR,Uttaradit,Sukhothai,12,4,race/tour-of-thailand/2017/stage-4,120.65
346,The Princess Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2017  Stage 5,2017-04-05,RR,Sukhothai,Lampang,12,5,race/tour-of-thailand/2017/stage-5,194.0
347,The Princess Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2017  Stage 6,2017-04-06,RR,Lampang,Chiangmai,12,6,race/tour-of-thailand/2017/stage-6,135.65
348,National Championships United Arab Emirates - Road Race 2017,2017-04-09,RR,Start,Finish,13,0,race/nc-united-arab-emirates/2017,0.0
349,Tour de Lombok 2017  Stage 1,2017-04-13,RR,Mataram,Pantai Kuta,14,1,race/tour-de-lombok/2017/stage-1,126.3
350,Tour de Lombok 2017  Stage 2,2017-04-14,RR,Bangsal,Senaru,14,2,race/tour-de-lombok/2017/stage-2,113.0
351,Tour de Lombok 2017  Stage 3,2017-04-15,RR,Pantai Kuta,Sembalun,14,3,race/tour-de-lombok/2017/stage-3,133.9
352,Tour de Lombok 2017  Stage 4,2017-04-16,RR,Mataram,Mataram,14,4,race/tour-de-lombok/2017/stage-4,112.0
353,National Championships Singapore - Road Race 2017,2017-05-21,RR,Singapore,Singapore,15,0,race/nc-singapore-itt/2017,0.0
354,Tour of Japan 2017  Prologue,2017-05-21,Prologue,Sakai,Sakai,16,1,race/tour-of-japan/2017/prologue,2.65
355,Tour of Japan 2017  Stage 2,2017-05-22,RR,Kyoto,Kyoto,16,2,race/tour-of-japan/2017/stage-2,105.0
356,Tour of Japan 2017  Stage 3,2017-05-23,RR,Inabe,Inabe,16,3,race/tour-of-japan/2017/stage-3,127.0
357,Tour of Japan 2017  Stage 4,2017-05-24,RR,Mino,Mino,16,4,race/tour-of-japan/2017/stage-4,139.4
358,Tour of Japan 2017  Stage 5,2017-05-25,RR,Minami,Shinshu,16,5,race/tour-of-japan/2017/stage-5,123.6
359,Tour of Japan 2017  Stage 6,2017-05-26,RR,Fujisan,Mt.Fuji,16,6,race/tour-of-japan/2017/stage-6,11.3
360,Tour of Japan 2017  Stage 7,2017-05-27,RR,Izu,Izu,16,7,race/tour-of-japan/2017/stage-7,122.0
361,Tour of Japan 2017  Stage 8,2017-05-28,RR,Tokyo,Tokyo,16,8,race/tour-of-japan/2017/stage-8,112.7
362,National Championships Uzbekistan - ITT 2017,2017-05-29,RR,Start,Finish,17,0,race/nc-uzbekistan-itt/2017,0.0
363,National Championships Uzbekistan U23 - ITT 2017,2017-05-29,RR,Start,Finish,18,0,race/nc-uzbekistan-u23-itt/2017,0.0
364,Tour de Kumano 2017  Prologue,2017-06-01,Prologue,Shingu,Shingu,19,1,race/tour-de-kumano/2017/prologue,0.7
365,Tour de Kumano 2017  Stage 1,2017-06-02,RR,Akagigawa,Akagigawa,19,2,race/tour-de-kumano/2017/stage-1,114.1
366,Tour de Kumano 2017  Stage 2,2017-06-03,RR,Kumano,Kumano,19,3,race/tour-de-kumano/2017/stage-2,109.3
367,Tour de Kumano 2017  Stage 3,2017-06-04,RR,Taiji Hanto,Taiji Hanto,19,4,race/tour-de-kumano/2017/stage-3,100.0
368,National Championships Uzbekistan - Road Race 2017,2017-06-02,RR,Start,Finish,20,0,race/nc-uzbekistan/2017,0.0
369,Tour de Korea 2017  Stage 1,2017-06-14,RR,Yeosu,Gunsan,21,1,race/tour-de-korea/2017/stage-1,216.9
370,Tour de Korea 2017  Stage 2,2017-06-15,RR,Gunsan,Muju,21,2,race/tour-de-korea/2017/stage-2,156.8
371,Tour de Korea 2017  Stage 3,2017-06-16,RR,Muju,Yeongju,21,3,race/tour-de-korea/2017/stage-3,167.8
372,Tour de Korea 2017  Stage 4,2017-06-17,RR,Yeongju,Chungju,21,4,race/tour-de-korea/2017/stage-4,156.0
373,Tour de Korea 2017  Stage 5,2017-06-18,RR,Seoul,Seoul,21,5,race/tour-de-korea/2017/stage-5,65.0
374,National Championships Israel - ITT 2017,2017-06-17,RR,Atlit,Atlit,22,0,race/nc-israel-itt/2017,28.0
375,National Championships Hong Kong - Road Race 2017,2017-06-18,RR,Hong Kong,Hong Kong,23,0,race/nc-hong-kong/2017,120.7
376,National Championships Kazakhstan - ITT 2017,2017-06-21,RR,Almaty,Almaty,24,0,race/nc-kazakhstan-itt/2017,50.0
377,National Championships Japan - ITT 2017,2017-06-23,RR,Hashikami,Hashikami,25,0,race/nc-japan-itt/2017,39.0
378,National Championships Mongolia - ITT 2017,2017-06-23,RR,Start,Finish,26,0,race/nc-mongolia-itt/2017,0.0
379,National Championships Japan U23 - ITT 2017,2017-06-23,RR,Hashikami,Hashikami,27,0,race/nc-japan-u23-itt/2017,13.0
380,National Championships Hong Kong - ITT 2017,2017-06-24,RR,Hong Kong,Hong Kong,28,0,race/nc-hong-kong-itt/2017,0.0
381,National Championships Israel - Road Race 2017,2017-06-24,RR,Start,Finish,29,0,race/nc-israel/2017,0.0
382,National Championships Hong Kong U23 - ITT 2017,2017-06-24,RR,Hong Kong,Hong Kong,30,0,race/nc-hong-kong-u23-itt/2017,0.0
