,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
564,Volta ao Alentejo 2018  Stage 2,2018-03-15,RR,Beja,Sines,37,2,race/volta-ao-alentejo/2018/stage-2,205.2
565,Volta ao Alentejo 2018  Stage 3,2018-03-16,RR,Grândola,Arraiolos,37,3,race/volta-ao-alentejo/2018/stage-3,149.3
566,Volta ao Alentejo 2018  Stage 4,2018-03-17,RR,Monforte,Portalegre,37,4,race/volta-ao-alentejo/2018/stage-4,64.2
567,Volta ao Alentejo 2018  Stage 5 (ITT),2018-03-17,ITT,Castelo de Vide,Castelo de Vide,37,5,race/volta-ao-alentejo/2018/stage-5,8.4
568,Volta ao Alentejo 2018  Stage 6,2018-03-18,RR,Castelo de Vide,Évora,37,6,race/volta-ao-alentejo/2018/stage-6,151.3
569,Handzame Classic 2018,2018-03-16,RR,Bredene,Handzame,38,0,race/handzame-classic/2018,204.1
570,Grand Prix de Denain - Porte du Hainaut 2018,2018-03-18,RR,Denain,Denain,39,0,race/gp-de-denain/2018,197.9
571,Popolarissima 2018,2018-03-18,RR,Treviso,Treviso,40,0,race/popolarissima/2018,175.9
572,Tour de Normandie 2018  Stage 1,2018-03-19,RR,Saint-Pierre-en-Auge, Le Neubourg ,41,1,race/tour-de-normadie/2018/stage-1,140.0
573,Tour de Normandie 2018  Stage 2,2018-03-20,RR,Evreux,Forges-les-Eaux ,41,2,race/tour-de-normadie/2018/stage-2,156.0
574,Tour de Normandie 2018  Stage 3,2018-03-21,RR,Yvetot,Elbeuf-sur-Seine ,41,3,race/tour-de-normadie/2018/stage-3,138.0
575,Tour de Normandie 2018  Stage 4,2018-03-22,RR,Evrecy,Argentan,41,4,race/tour-de-normadie/2018/stage-4,152.0
576,Tour de Normandie 2018  Stage 5,2018-03-23,RR,Villers-Bocage, Bagnoles-de-l'Orne ,41,5,race/tour-de-normadie/2018/stage-5,174.0
577,Tour de Normandie 2018  Stage 6,2018-03-24,RR,Granville,La Haye ,41,6,race/tour-de-normadie/2018/stage-6,158.0
578,Tour de Normandie 2018  Stage 7,2018-03-25,RR,La Haye, Caen,41,7,race/tour-de-normadie/2018/stage-7,151.0
579,Driedaagse Brugge - De Panne 2018,2018-03-21,RR,Brugge,De Panne,42,0,race/driedaagse-vd-panne/2018,202.4
580,Settimana Internazionale Coppi e Bartali 2018  Stage 1,2018-03-22,RR,Gatteo,Gatteo,43,1,race/settimana-internazionale-coppi-e-bartali/2018/stage-1a,97.8
581,Settimana Internazionale Coppi e Bartali 2018  Stage 1 (TTT),2018-03-22,TTT,Gatteo a Mare,Gatteo,43,2,race/settimana-internazionale-coppi-e-bartali/2018/stage-1,13.3
582,Settimana Internazionale Coppi e Bartali 2018  Stage 2,2018-03-23,RR,Riccione,Sogliano al Rubicone,43,3,race/settimana-internazionale-coppi-e-bartali/2018/stage-2,130.0
583,Settimana Internazionale Coppi e Bartali 2018  Stage 3,2018-03-24,RR,Crevalcore,Crevalcore,43,4,race/settimana-internazionale-coppi-e-bartali/2018/stage-3,171.0
584,Settimana Internazionale Coppi e Bartali 2018  Stage 4 (ITT),2018-03-25,ITT,Fiorano Modenese,Montegibbio,43,5,race/settimana-internazionale-coppi-e-bartali/2018/stage-4,12.5
585,Tour of Cartier - East Mediterrannean Cycling Prohect 2018  Prologue,2018-03-22,Prologue,Manavgat,Manavgat,44,1,race/tour-of-cartier/2018/prologue,12.6
586,Tour of Cartier - East Mediterrannean Cycling Prohect 2018  Stage 2,2018-03-23,RR,Turkler,Alanya,44,2,race/tour-of-cartier/2018/stage-2,109.9
587,Tour of Cartier - East Mediterrannean Cycling Prohect 2018  Stage 3,2018-03-24,RR,Alanya,Alanya,44,3,race/tour-of-cartier/2018/stage-3,175.0
588,Tour of Cartier - East Mediterrannean Cycling Prohect 2018  Stage 4,2018-03-25,RR,Alanya,Alanya,44,4,race/tour-of-cartier/2018/stage-4,112.5
589,Classic Loire Atlantique 2018,2018-03-24,RR,La Haye-Fouassière,La Haye-Fouassière,45,0,race/classic-loire-atlantique/2018,182.8
590,Cholet - Pays de la Loire 2018,2018-03-25,RR,Cholet,Cholet,46,0,race/cholet-pays-de-loire/2018,202.7
591,Classica Aldeias do Xisto - Cyclin'Portugal 2018,2018-03-25,RR,Alvaro,Aldeia das Dez,47,0,race/classica-aldeias-do-xisto-cylin-portugal/2018,145.0
592,Tour of Fatih Sultan Mehmet 2018  Stage 1,2018-03-29,RR,Edirne,Edirne,48,1,race/tour-of-faith-sultan-mehmet/2018/stage-1,133.1
593,Tour of Fatih Sultan Mehmet 2018  Stage 2,2018-03-30,RR,Edirne,Kirklareli,48,2,race/tour-of-faith-sultan-mehmet/2018/stage-2,136.4
594,Route Adélie de Vitré 2018,2018-03-30,RR,Vitré,Vitré,49,0,race/route-adelie-de-vitre/2018,198.0
595,Gran Premio Miguel Indurain 2018,2018-03-31,RR,Estella,Estella,50,0,race/gp-miguel-indurain/2018,189.1
596,Volta Limburg Classic 2018,2018-03-31,RR,Eijsden,Eijsden,51,0,race/hel-vh-mergelland/2018,197.5
597,Le Triptyque des Monts et Chateaux 2018  Stage 1,2018-03-31,RR,Pecq,,52,1,race/le-triptyque-des-monts-et-chateaux/2018/stage-1,136.4
598,Le Triptyque des Monts et Chateaux 2018  Stage 2,2018-04-01,RR,Tournai,Leuze-en-Hainaut,52,2,race/le-triptyque-des-monts-et-chateaux/2018/stage-2,162.8
599,Le Triptyque des Monts et Chateaux 2018  Stage 3 (ITT),2018-04-02,ITT,Frasnes,Saint-Sauveur,52,3,race/le-triptyque-des-monts-et-chateaux/2018/stage-3a,9.6
600,Le Triptyque des Monts et Chateaux 2018  Stage 3,2018-04-02,RR,Chateau de Moulbaix,Beau Site (Saint-Sauveur),52,4,race/le-triptyque-des-monts-et-chateaux/2018/stage-3b,91.3
601,Visegrad 4 Bicycle Race- GP Slovakia 2018,2018-03-31,RR,Bratislava,Slovakia Ring,53,0,race/visegrad-4-bicycle-race-gp-slovakia/2018,158.7
602,La Roue Tourangelle Région Centre Val de Loire - Trophée Harmonie Mutuelle 2018,2018-04-01,RR,Chateau-Renault,Tours,54,0,race/la-roue-tourangelle/2018,200.0
603,GP Adria Mobil 2018,2018-04-01,RR,Novo Mesto,Novo Mesto,55,0,race/gp-adria-mobil/2018,183.8
604,Trofeo Piva 2018,2018-04-01,RR,Col San Martino,Col San Martino,56,0,race/trofeo-piva/2018,160.0
605,Giro del Belvedere 2018,2018-04-02,RR,Villa di Villa,Villa di Villa,57,0,race/circuito-belvedere/2018,166.6
606,Circuit Cycliste Sarthe - Pays de la Loire 2018  Stage 1,2018-04-03,RR,Abbaye Royale de l'Epau,Baugé-en-Anjou,58,1,race/circuit-sarthe/2018/stage-1,193.6
607,Circuit Cycliste Sarthe - Pays de la Loire 2018  Stage 2,2018-04-04,RR,Riaillé,Ancenis,58,2,race/circuit-sarthe/2018/stage-2,183.7
608,Circuit Cycliste Sarthe - Pays de la Loire 2018  Stage 3,2018-04-05,RR,Abbaye Royale de l'Epau,Pré-en-Pail-Saint-Samson,58,3,race/circuit-sarthe/2018/stage-3,199.0
609,Circuit Cycliste Sarthe - Pays de la Loire 2018  Stage 4,2018-04-06,RR,Brûlon,Sablé,58,4,race/circuit-sarthe/2018/stage-4,183.9
610,G.P. Palio del Recioto 2018,2018-04-03,RR,Negrar,Negrar,59,0,race/gp-palio-del-recioto/2018,156.6
611,Scheldeprijs 2018,2018-04-04,RR,Terneuzen,Schoten,60,0,race/scheldeprijs/2018,200.4
612,Circuit des Ardennes International 2018  Stage 1,2018-04-06,RR,Bazeilles,Bazeilles,61,1,race/circuit-des-ardennes-international/2018/stage-1,160.0
613,Circuit des Ardennes International 2018  Stage 2,2018-04-07,RR,Beauraing,Givet,61,2,race/circuit-des-ardennes-international/2018/stage-2,175.0
614,Circuit des Ardennes International 2018  Stage 3,2018-04-08,RR,Donchery,Vivier-au-Court,61,3,race/circuit-des-ardennes-international/2018/stage-3,79.0
615,Circuit des Ardennes International 2018  Stage 4,2018-04-08,RR,Charleville-Mézières,Charleville-Mézières,61,4,race/circuit-des-ardennes-international/2018/stage-4,106.0
616,Ronde van Vlaanderen Beloften 2018,2018-04-07,RR,Oudenaarde,Oudenaarde,62,0,race/tour-des-flandres-espoirs/2018,165.9
617,Trofeo Edil C 2018,2018-04-07,RR,Collecchio,Collecchio,63,0,race/trofeo-edil-c-u23/2018,147.5
618,Klasika Primavera de Amorebieta 2018,2018-04-08,RR,Amorebieta,Amorebieta,64,0,race/klasika-primavera/2018,171.5
619,Paris-Camembert 2018,2018-04-10,RR,Saint Germain Village,Livarot,65,0,race/paris-camembert/2018,196.5
620,De Brabantse Pijl - La Flèche Brabanconne 2018,2018-04-11,RR,Leuven,Overijse,66,0,race/brabantse-pijl/2018,202.0
621,Tour du Loir et Cher E Provost 2018  Stage 1,2018-04-11,RR,Blois, Fougère ,67,1,race/tour-du-loir-et-cher-e.-provost-/2018/stage-1,183.5
622,Tour du Loir et Cher E Provost 2018  Stage 2,2018-04-12,RR,Vernou-en-Sologne,La Ferté-Imbault,67,2,race/tour-du-loir-et-cher-e.-provost-/2018/stage-2,200.0
623,Tour du Loir et Cher E Provost 2018  Stage 3,2018-04-13,RR,Droué,Vendôme,67,3,race/tour-du-loir-et-cher-e.-provost-/2018/stage-3,178.0
624,Tour du Loir et Cher E Provost 2018  Stage 4,2018-04-14,RR,Bourré,Bourré,67,4,race/tour-du-loir-et-cher-e.-provost-/2018/stage-4,183.0
625,Tour du Loir et Cher E Provost 2018  Stage 5,2018-04-15,RR,Blois,Blois,67,5,race/tour-du-loir-et-cher-e.-provost-/2018/stage-5,97.5
626,GP Beiras e Serra da Estrela 2018  Stage 1,2018-04-13,RR,Mêda,Figueira de Castelo Rodrigo,68,1,race/gp-internacional-beiras-e-serra-da-estrela/2018/stage-1,177.2
627,GP Beiras e Serra da Estrela 2018  Stage 2,2018-04-14,RR,Sabugal,Seia,68,2,race/gp-internacional-beiras-e-serra-da-estrela/2018/stage-2,193.9
628,GP Beiras e Serra da Estrela 2018  Stage 3,2018-04-15,RR,Gouveia,Guarda,68,3,race/gp-internacional-beiras-e-serra-da-estrela/2018/stage-3,168.3
629,Tour du Finistère 2018,2018-04-14,RR,Saint-Évarzec,Quimper,69,0,race/tour-du-finistere/2018,191.1
630,Liège - Bastogne - Liège U23 2018,2018-04-14,RR,Bastogne,Ans,70,0,race/liege-bastogne-liege-u23/2018,173.4
631,ZLM tour 2018,2018-04-14,RR,Goes,Goes,71,0,race/zlm-tour/2018,178.0
632,Tro-Bro Léon 2018,2018-04-15,RR,Lannilis,Lannilis,72,0,race/tro-bro-leon/2018,203.2
633,Tour of the Alps 2018  Stage 1,2018-04-16,RR,Arco,Folgaria,73,1,race/tour-of-the-alps/2018/stage-1,134.6
634,Tour of the Alps 2018  Stage 2,2018-04-17,RR,Lavarone,Fiemme/Alpe di Pampeago,73,2,race/tour-of-the-alps/2018/stage-2,145.5
635,Tour of the Alps 2018  Stage 3,2018-04-18,RR,Ora/Auer,Merano/Meran,73,3,race/tour-of-the-alps/2018/stage-3,138.3
636,Tour of the Alps 2018  Stage 4,2018-04-19,RR,Chiusa/Klausen,Lienz,73,4,race/tour-of-the-alps/2018/stage-4,134.3
637,Tour of the Alps 2018  Stage 5,2018-04-20,RR,Rattenberg,Innsbruck,73,5,race/tour-of-the-alps/2018/stage-5,164.2
638,Tour of Croatia 2018  Stage 1,2018-04-17,RR,Osijek,Koprivnica,74,1,race/tour-of-croatia/2018/stage-1,227.0
639,Tour of Croatia 2018  Stage 2,2018-04-18,RR,Karlovac,Zadar,74,2,race/tour-of-croatia/2018/stage-2,234.5
640,Tour of Croatia 2018  Stage 3,2018-04-19,RR,Trogir,PP Biokovo (Sv. Jure),74,3,race/tour-of-croatia/2018/stage-3,134.0
641,Tour of Croatia 2018  Stage 4,2018-04-20,RR,Starigrad,Crikvenica,74,4,race/tour-of-croatia/2018/stage-4,171.0
642,Tour of Croatia 2018  Stage 5,2018-04-21,RR,Rabac,Poklon,74,5,race/tour-of-croatia/2018/stage-5,156.5
643,Tour of Croatia 2018  Stage 6,2018-04-22,RR,Samobor,Zagreb,74,6,race/tour-of-croatia/2018/stage-6,151.5
644,Tour of Mersin 2018  Stage 1,2018-04-19,RR,Anamur,Gülnar/Yanisli,75,1,race/tour-of-mersin/2018/stage-1,123.0
645,Tour of Mersin 2018  Stage 2,2018-04-20,RR,Mut,Mersin,75,2,race/tour-of-mersin/2018/stage-2,164.4
646,Tour of Mersin 2018  Stage 3,2018-04-21,RR,Tarsus,Mersin,75,3,race/tour-of-mersin/2018/stage-3,151.9
647,Tour of Mersin 2018  Stage 4,2018-04-22,RR,Mersin,Mersin,75,4,race/tour-of-mersin/2018/stage-4,129.0
648,Vuelta a Castilla y Leon 2018  Stage 1,2018-04-20,RR,Alba de Tormes,Salamanca,76,1,race/vuelta-a-castilla-y-leon/2018/stage-1,182.4
649,Vuelta a Castilla y Leon 2018  Stage 2,2018-04-21,RR,Valladolid,Palencia,76,2,race/vuelta-a-castilla-y-leon/2018/stage-2,178.3
650,Vuelta a Castilla y Leon 2018  Stage 3,2018-04-22,RR,Segovia,Avila,76,3,race/vuelta-a-castilla-y-leon/2018/stage-3,165.6
651,Arno Wallaard Memorial 2018,2018-04-21,RR,Meerkerk,Meerkerk,77,0,race/arno-wallaard-memorial/2018,184.0
652,Tour du Jura Cycliste 2018  Stage 1,2018-04-21,RR,Poligny,Salins-les-Bains,78,1,race/tour-du-jura-cycliste/2018/stage-1,163.0
653,Tour du Jura Cycliste 2018  Stage 2,2018-04-22,RR,Villeneuve ss Pymont,Arbois,78,2,race/tour-du-jura-cycliste/2018/stage-2,161.0
654,Visegrad 4 Bicycle Race - GP Czech Republic 2018,2018-04-21,RR,Valtice,Valtice,79,0,race/gp-czech-republic/2018,162.7
655,Giro dell'Appennino 2018,2018-04-22,RR,Novi Ligure,Genova,80,0,race/giro-del-appennino/2018,194.8
656,Rutland - Melton Cicle Classic 2018,2018-04-22,RR,Oakham,Melton Mowbray,81,0,race/east-midlands-international-cicle-classic/2018,178.0
657,Tr. Città di S. Vendemiano - 58th GP Industria & Commercio 2018,2018-04-22,RR,San Vendemiano,San Vendemiano,82,0,race/gp-industria-e-commercio2/2018,171.8
658,Visegrad 4 Bicycle Race Grand Prix Poland 2018,2018-04-22,RR,Sobotka,Sobotka,83,0,race/visegrad-4-bicycle-race-gp-polski-via-odra/2018,182.0
659,Gran Premio della Liberazione 2018,2018-04-25,RR,Roma,Roma,84,0,race/gran-premio-della-liberazione/2018,138.0
660,Le Tour de Bretagne Cycliste 2018  Stage 1,2018-04-25,RR,Châteaubriant,Louisfert,85,1,race/le-tour-de-bretagne/2018/stage-1,159.8
661,Le Tour de Bretagne Cycliste 2018  Stage 2,2018-04-26,RR,Louisfert,Plougoumelen,85,2,race/le-tour-de-bretagne/2018/stage-2,180.0
662,Le Tour de Bretagne Cycliste 2018  Stage 3,2018-04-27,RR,Baden,Clohars-Carnoët,85,3,race/le-tour-de-bretagne/2018/stage-3,181.1
663,Le Tour de Bretagne Cycliste 2018  Stage 4,2018-04-28,RR,Clohars-Carnoët (Le Pouldu),Grand-Champ,85,4,race/le-tour-de-bretagne/2018/stage-4,162.7
664,Le Tour de Bretagne Cycliste 2018  Stage 5,2018-04-29,RR,Colpo,Plancoët,85,5,race/le-tour-de-bretagne/2018/stage-5,155.7
665,Le Tour de Bretagne Cycliste 2018  Stage 6,2018-04-30,RR,Plancoët,Dol-de-Bretagne,85,6,race/le-tour-de-bretagne/2018/stage-6,151.6
666,Le Tour de Bretagne Cycliste 2018  Stage 7,2018-05-01,RR,Saint-Pôtan,Dinan,85,7,race/le-tour-de-bretagne/2018/stage-7,145.0
667,Vuelta Asturias Julio Alvarez Mendo 2018  Stage 1,2018-04-27,RR,Oviedo,Pola de Lena,86,1,race/vuelta-asturias/2018/stage-1,177.0
668,Vuelta Asturias Julio Alvarez Mendo 2018  Stage 2,2018-04-28,RR,Soto de Ribera,Alto del Acebo,86,2,race/vuelta-asturias/2018/stage-2,166.0
669,Vuelta Asturias Julio Alvarez Mendo 2018  Stage 3,2018-04-29,RR,Cangas del Narcea,Oviedo,86,3,race/vuelta-asturias/2018/stage-3,119.0
670,Belgrade Banjaluka 2018  Stage 1,2018-04-28,RR,Belgrade,Brcko,87,1,race/banja-luka-belgrade-i/2018/stage-1,175.0
671,Belgrade Banjaluka 2018  Stage 2,2018-04-29,RR,Teslic,Banjaluka,87,2,race/banja-luka-belgrade-i/2018/stage-2,180.0
672,Carpathian Couriers Race 2018  Stage 1,2018-04-28,RR,Veszprem,Papa,88,1,race/carpathia-couriers-paths/2018/stage-1,150.0
673,Carpathian Couriers Race 2018  Stage 2,2018-04-29,RR,Trstena,Jablonka,88,2,race/carpathia-couriers-paths/2018/stage-2a,72.4
674,Carpathian Couriers Race 2018  Stage 2,2018-04-29,RR,Jablonka,Oswiecim,88,3,race/carpathia-couriers-paths/2018/stage-2b,106.0
675,Carpathian Couriers Race 2018  Stage 3 (ITT),2018-04-30,ITT,Stary Smokovec,Hrebienok,88,4,race/carpathia-couriers-paths/2018/stage-3,2.5
676,Carpathian Couriers Race 2018  Stage 4,2018-05-01,RR,Stara Lubovna,Stara Lubovna,88,5,race/carpathia-couriers-paths/2018/stage-4,154.9
677,Carpathian Couriers Race 2018  Stage 5,2018-05-02,RR,Szczawnica,Nowy Sacz,88,6,race/carpathia-couriers-paths/2018/stage-5,119.0
678,Carpathian Couriers Race 2018  Stage 6,2018-05-03,RR,Tuchow,Tarnow,88,7,race/carpathia-couriers-paths/2018/stage-6,170.3
679,GP Himmerland Rundt 2018,2018-04-28,RR,Aars,Aars,89,0,race/himmerland-rundt/2018,199.8
680,PWZ Zuidenveld Tour 2018,2018-04-28,RR,Dalen,Nieuw-Amsterdam,90,0,race/zodc-zuidenveld-tour/2018,197.3
681,Toscana Terra di Ciclismo Eroica 2018  Stage 1,2018-04-28,RR,Paganico,Cinigiano,91,1,race/toscana-terra-di-ciclismo/2018/stage-1,146.3
682,Toscana Terra di Ciclismo Eroica 2018  Stage 2,2018-04-30,RR,Radicofani,Abbadia S.Salvatore (Vetta Monte Amiata),91,2,race/toscana-terra-di-ciclismo/2018/stage-2,156.2
683,Toscana Terra di Ciclismo Eroica 2018  Stage 3,2018-05-01,RR,Marciano della Chiana,Buonconvento,91,3,race/toscana-terra-di-ciclismo/2018/stage-3,163.0
684,Paris - Mantes-en-Yvelines 2018,2018-04-29,RR,Orgeval,Mantes la Jolie,92,0,race/paris-mantes-en-yvelines/2018,172.9
685,Skive-Løbet 2018,2018-04-29,RR,Start,Finish,93,0,race/skive-lobet/2018,179.1
686,Eschborn-Frankfurt U23 2018,2018-05-01,RR,Eschborn,Frankfurt,94,0,race/eschborn-frankfurt-u23/2018,143.0
687,Memorial Andrzeja Trochanowskiego 2018,2018-05-01,RR,Baboszewo,Baboszewo,95,0,race/memorial-andrzeja-trochanowskiego/2018,168.8
688,National Championships Belgium U23 - ITT 2018,2018-05-01,RR,Vresse-sur-Semois,Vresse-sur-Semois,96,0,race/nc-belgium-u23-itt/2018,27.4
689,Five Rings of Moscow 2018  Prologue,2018-05-02,Prologue,Moscow,Moscow,97,1,race/five-rings-of-moscow/2018/prologue,3.8
690,Five Rings of Moscow 2018  Stage 1,2018-05-03,RR,Moscow,Moscow,97,2,race/five-rings-of-moscow/2018/stage-1,156.8
691,Five Rings of Moscow 2018  Stage 2,2018-05-04,RR,Moscow,Moscow,97,3,race/five-rings-of-moscow/2018/stage-2,149.6
692,Five Rings of Moscow 2018  Stage 3,2018-05-05,RR,Moscow,Moscow,97,4,race/five-rings-of-moscow/2018/stage-3,156.8
693,Five Rings of Moscow 2018  Stage 4,2018-05-06,RR,Moscow,Moscow,97,5,race/five-rings-of-moscow/2018/stage-4,122.0
694,Memorial Romana Sieminskiego 2018,2018-05-02,RR,Raziac,Raziac,98,0,race/memorial-romana-sieminskiego/2018,164.0
695,Tour de Yorkshire 2018  Stage 1,2018-05-03,RR,Beverley,Doncaster,99,1,race/tour-de-yorkshire/2018/stage-1,182.0
696,Tour de Yorkshire 2018  Stage 2,2018-05-04,RR,Barnsley,Ilkley,99,2,race/tour-de-yorkshire/2018/stage-2,149.0
697,Tour de Yorkshire 2018  Stage 3,2018-05-05,RR,Richmond,Scarborough,99,3,race/tour-de-yorkshire/2018/stage-3,184.0
698,Tour de Yorkshire 2018  Stage 4,2018-05-06,RR,Halifax,Leeds,99,4,race/tour-de-yorkshire/2018/stage-4,189.5
699,Rhône-Alpes Isère Tour 2018  Stage 1,2018-05-03,RR,Charvieu-Chavagneux,Chateauvilain,100,1,race/rhone-alpes-isere-tour/2018/stage-1,143.3
700,Rhône-Alpes Isère Tour 2018  Stage 2,2018-05-04,RR,Aeroport st. Exupery,Saint-Bonnet-de-Mure,100,2,race/rhone-alpes-isere-tour/2018/stage-2,142.2
701,Rhône-Alpes Isère Tour 2018  Stage 3,2018-05-05,RR,Vaulx-Milieu, Saint-Maurice-l'Exil,100,3,race/rhone-alpes-isere-tour/2018/stage-3,171.4
702,Rhône-Alpes Isère Tour 2018  Stage 4,2018-05-06,RR,Bourgoin-Jallieu, Charvieu-Chavagneux ,100,4,race/rhone-alpes-isere-tour/2018/stage-4,171.7
703,Tour of Mesopotamia 2018  Stage 1,2018-05-03,RR,Sanliurfa,Mardin,101,1,race/tour-of-mesopotamia/2018/stage-1,188.0
704,Tour of Mesopotamia 2018  Stage 2,2018-05-04,RR,Mardin,Mardin,101,2,race/tour-of-mesopotamia/2018/stage-2,104.0
705,Tour of Mesopotamia 2018  Stage 3,2018-05-05,RR,Mardin,Diyarbakin,101,3,race/tour-of-mesopotamia/2018/stage-3,155.0
706,Tour of Mesopotamia 2018  Stage 4,2018-05-06,RR,Diyarbakin,Sanliurfa,101,4,race/tour-of-mesopotamia/2018/stage-4,182.0
707,Vuelta Ciclista Comunidad de Madrid 2018  Stage 1,2018-05-04,RR,Manzanares El Real,Manzanares El Real,102,1,race/vuelta-international-a-la-cominudad-de-madrid/2018/stage-1,175.4
708,Vuelta Ciclista Comunidad de Madrid 2018  Stage 2,2018-05-05,RR,Alcobendas,San Sebastián de los Reyes,102,2,race/vuelta-international-a-la-cominudad-de-madrid/2018/stage-2,134.5
709,Vuelta Ciclista Comunidad de Madrid 2018  Stage 3,2018-05-06,RR,Madrid,Madrid,102,3,race/vuelta-international-a-la-cominudad-de-madrid/2018/stage-3,99.94
710,Sundvolden GP 2018,2018-05-05,RR,Sundvolden,Kleivstua,103,0,race/hadeland-gp/2018,164.0
711,Circuito del Porto - Trofeo Arvedi 2018,2018-05-06,RR,Cremona,Cremona,104,0,race/circuito-del-porto-trofeo-arvedi/2018,179.9
712,Flèche Ardennaise 2018,2018-05-06,RR,Herve,,105,0,race/fleche-ardennaise/2018,179.7
713,Ringerike GP 2018,2018-05-06,RR,Hønefoss,Hønefoss,106,0,race/ringerike-gp/2018,162.2
714,4 Jours de Dunkerque / Grand Prix des Hauts de France 2018  Stage 1,2018-05-08,RR,Dunkerque,La Bassée,107,1,race/4-jours-de-dunkerque/2018/stage-1,165.3
715,4 Jours de Dunkerque / Grand Prix des Hauts de France 2018  Stage 2,2018-05-09,RR,Le Quesnoy,Soissons,107,2,race/4-jours-de-dunkerque/2018/stage-2,173.3
716,4 Jours de Dunkerque / Grand Prix des Hauts de France 2018  Stage 3,2018-05-10,RR,Fort Mahon Plage,Ecques,107,3,race/4-jours-de-dunkerque/2018/stage-3,171.5
717,4 Jours de Dunkerque / Grand Prix des Hauts de France 2018  Stage 4,2018-05-11,RR,Dainville,Mont Saint-Eloi,107,4,race/4-jours-de-dunkerque/2018/stage-4,172.5
718,4 Jours de Dunkerque / Grand Prix des Hauts de France 2018  Stage 5,2018-05-12,RR,Wormhout,Cassel,107,5,race/4-jours-de-dunkerque/2018/stage-5,178.7
719,4 Jours de Dunkerque / Grand Prix des Hauts de France 2018  Stage 6,2018-05-13,RR,Coulogne,Dunkerque,107,6,race/4-jours-de-dunkerque/2018/stage-6,169.8
720,National Championships Cyprus - ITT 2018,2018-05-09,RR,Start,Finish,108,0,race/nc-cyprus-itt/2018,0.0
721,Flèche du Sud 2018  Stage 1,2018-05-09,RR,Berbourg,Berbourg,109,1,race/fleche-du-sud/2018/stage-1,78.5
722,Flèche du Sud 2018  Stage 2,2018-05-10,RR,Rumelange,Rumelange,109,2,race/fleche-du-sud/2018/stage-2,151.1
723,Flèche du Sud 2018  Stage 3,2018-05-11,RR,Wincrange,Wincrange,109,3,race/fleche-du-sud/2018/stage-3,137.5
724,Flèche du Sud 2018  Stage 4,2018-05-12,RR,Roeser,Roeser,109,4,race/fleche-du-sud/2018/stage-4,147.5
725,Flèche du Sud 2018  Stage 5,2018-05-13,RR,Esch/Alzette,Esch/Alzette,109,5,race/fleche-du-sud/2018/stage-5,152.1
726,Vuelta Aragon 2018  Stage 1,2018-05-11,RR,Teruel,Caspe,110,1,race/vuelta-a-aragon/2018/stage-1,180.0
727,Vuelta Aragon 2018  Stage 2,2018-05-12,RR,Huesca/Uesca,Zaragoza,110,2,race/vuelta-a-aragon/2018/stage-2,194.0
728,Vuelta Aragon 2018  Stage 3,2018-05-13,RR,Sabiñánigo,Cerler,110,3,race/vuelta-a-aragon/2018/stage-3,126.0
729,CCC Tour - Grody Piastowskie 2018  Stage 1 (ITT),2018-05-11,ITT,Polkowice,Polkowice,111,1,race/ccc-tour-grody-piastowskie/2018/stage-1,16.2
730,CCC Tour - Grody Piastowskie 2018  Stage 2,2018-05-11,RR,Polkowice,Glogow,111,2,race/ccc-tour-grody-piastowskie/2018/stage-2,97.0
731,CCC Tour - Grody Piastowskie 2018  Stage 3,2018-05-12,RR,Pieszyce,Bielawa,111,3,race/ccc-tour-grody-piastowskie/2018/stage-3,140.0
732,CCC Tour - Grody Piastowskie 2018  Stage 4,2018-05-13,RR,Zlotoryja,Jawor,111,4,race/ccc-tour-grody-piastowskie/2018/stage-4,144.3
